DayAheadForecast,DayAheadConfidence10,DayAheadConfidence90,WeekAheadConfidence10,WeekAheadConfidence90,MonitoredCapacity,LoadFactor,MostRecentForecast,Realtime
935.28,540.94,1267.43,73.75,1030.27,2767.11,,,
952.24,556.93,1281.72,74.6,1030.44,2767.11,,,
962.51,563.56,1293.89,75.25,1029.41,2767.11,,,
972.79,570.19,1306.06,75.9,1028.35,2767.11,,,
983.05,576.82,1318.23,76.56,1027.32,2767.11,,,
999.74,590.13,1329.26,77.12,1025.16,2767.11,,,
1022.88,610.1,1339.17,77.58,1021.89,2767.11,,,
1046.01,630.09,1349.09,78.05,1018.6,2767.11,,,
1069.14,650.07,1359.01,78.51,1015.34,2767.11,,,
1089.5,670.02,1367.01,78.82,1011.04,2767.11,,,
1107.07,689.94,1373.1,79.0,1005.74,2767.11,,,
1124.64,709.86,1379.18,79.15,1000.42,2767.11,,,
1142.21,729.78,1385.26,79.32,995.11,2767.11,,,
957.51,578.07,1332.84,81.75,798.85,2767.11,,,
979.19,604.54,1347.18,78.34,788.65,2767.11,,,
1000.87,630.99,1361.53,74.94,778.45,2767.11,,,
1022.54,657.46,1375.87,71.53,768.24,2767.11,,,
1038.21,677.78,1385.52,68.34,757.62,2767.11,,,
1047.86,691.98,1390.47,65.32,746.55,2767.11,,,
1057.52,706.17,1395.42,62.29,735.49,2767.11,,,
1067.16,720.37,1400.36,59.27,724.42,2767.11,,,
